userId,restId,star,rating_env,rating_flavor,rating_service,comment
317,17,5,4,4,4,"好又多
听这名字都峦舒服的很想去看看的
这里的东西真是实惠哪
以前没去不知道
后来一个朋友介绍去好又多便宜
我就去买了个相册本才6块多吧
我在外边买要十多块
真是实惠
"
276,17,4,2,3,2,"每逢有节日时或者搞减价酬宾时，会超级多人，而且一般找不到停车位，比一般超市多点特价商品，是一般人可以承受得起。
"
555,17,2,2,2,1,"以前住果头就成日去葛`
不过讲真`真系空气好差`
而且越来越逼`
都晤知道想点`
一间打正旗号话系平葛超市`你就林住渠D服务态度都系好cheap~
唉`
真系有D无奈`点解我以前成日帮亲!
"
556,17,3,1,2,2,"曾经来过一次，唯一的印象就是脏乱差……是我见过最烂的一间好又多了，虽然跟一般的好又多卖一样的东西，但看起来档次就是低了一点，不知道现在有没有装修得好一点
"
557,17,3,1,2,2,"e间好又多比起其他算细.
而且成个大货仓甘.. 地面水泥地..
5555555
d货品又唔系好齐全. 想买包西米啫. 只有距自己包装果d. 想买果只都无
"
558,17,3,2,2,2,"淘金好又多商品能满足日常所需，有会员卡可以经常享受到会员独享价格优惠，不过优惠大多都是日常不太实用的东西，大家见到有优惠商品时要考虑好是否是自己所需的商品，然后再购买
"
559,17,2,2,2,2,"因为系过边返学，所以成日都系会好又多体下有咩
间野又细又无咩买。D野食就好一般呀、
而且服务态度都唔算好，又无咩空调
对喱间野觉得唔多好咯。不过饮料就都几便既
"
239,18,3,3,2,2,"一般吧。
有点贵，环境还算挺宽敞。
其实大型超市的价钱，货品都差不多。
只是环境，地段的区别。
以前没有百佳的时候，都会去下。
现在就少去了，不就脚。
"
568,18,5,5,5,5,"离单位比较近，有时也有这里的购物卡，所以经常来这里买东西。
这里比较大。又有几层，商品比较齐全。
基本价钱5会太贵。
我比较喜欢一楼的熟食，比较卫生，又多选择，好好味的。
"
573,18,4,3,3,3,"华润万家在天河公园分店,面积不算大.挺方便附近的居民购买的. 生活用品也比较齐全.价格适用中.周围的环境不错啊.有个公园在附近.
"
536,18,4,3,3,3,"上个周末专门过去购物，老婆在那边买了化妆品，然后准备买床被子，结果去买单的时候价格与实际不符合，没买了，郁闷的。然后就买了些用的。因为那边经常用积分换购物金，所以有时考虑过去买点东西。
"
348,18,4,3,2,3,"喜欢这个商场的东西，种类多，又很适合我们大众消费者，价钱也都是我们能够承受的起的，特别是食物都是有保障。和其他超市一样，经常搞活动
"
577,18,4,4,3,3,"不怎么好的觉得，太暗了，在里面的感觉很不好的啊，买东西还是很方便的，这个倒是真的，不过服务又跟不上，都不笑的，可惜的啊。还是喜欢家附近那家~！
"
578,18,3,3,3,2,"习惯了北京的超市，这个超市闲得有点挤，面包之类哈不错，水果很贵啊，南方的水果不是应该便宜些么
一二楼食品之类的，上面还有服装店
寄存柜在外面，很方便，里面还有打印优惠券的，不错
"
311,18,4,4,4,4,"其实华景新城哩头对于我黎讲，真系唔近，仲要转车。但华润万家四楼艾格特价场，实在好吸引！我差唔多次次去都败到野。玻璃桂既就一件4折，两件2.5折。挂住既就一件6折，两件4折。我觉得好抵啊！
"
579,18,3,4,3,3,"一、二周都会去一次，生活用品都是在万家买，不过发现华景店这家好多东西都会稍微贵一些，哎。。不过这个万家还是挺大的，基本上用到的东西都可以买到。
"
580,18,3,3,2,3,"因为姑妈屋企要经过哩间华润万家
就入去行顺便买野
同学仔之前同我讲话上边3楼有间Etam会打折
上左去睇
一件6折，两件4折，价钱系几唔错
不过因为系过期裳，无咩好睇
就无买咯
哩间万家都算几大下
野都既齐全
想买便野都有
几钟意哩间万家
"
582,18,3,2,2,2,"这里真的很大，商品也很丰富，很多人很热闹，价格算是中等吧，减价的商品好像不多，减价的力度也还行吧，感觉没有什么很实惠的东西让我想买
"
585,18,3,3,3,3,"这间超市平时休息都会去很逛，去华润万家的次数也不少了，觉得里面的商品很齐全，交通方便，环境也不错，比较多人去逛了。
"
586,18,3,2,3,2,"平时都很喜欢逛超市，去华润万家的次数也不少了，里面的商品很齐全，而且信誉度比较好，分店也很多，每次去都会买一只烤鸡，便宜而且味道不错
"
272,18,4,5,5,3,"偶尔中发现这间万家，原来这里有4层，第1、2层是像平时超市那样的，3、4层是有很多衣服（包括很多名牌的专卖店）都在这里有店，还有很多电器，3楼还有一个儿童乐园，4层都可以用万佳卡的，在这里购物很方便，已经不是传统的超市，是一个百货公司的，最好就是万佳卡都可以使用啊，3、4楼有少量凳子，累了可以去休息一下
"
587,18,4,3,3,3,"很喜欢来这里买东西，品总多价格也实惠，可能附近的住宅比较多所以一到节假日就比较多人，这里的东西质量还是不错的。
"
588,18,3,3,3,3,"因为离公司比较近，所以时不时都会去买下野
间店都几大，品种都几齐全，不过价格比起其他超市觉得会高少少
离度的烧鸡腿几好味，好多时都会买离食
"
589,18,4,4,3,3,"附近的超市，最喜欢逛这家华润。环境好，够大，灯光明亮，看着都干净舒服，最喜欢一楼的熟食食品区，品种够多，有时候会拣到便宜货。
"
590,18,3,3,2,3,"旁边住的白领比较多，所以这家店的蔬菜，水果都不是很新鲜，因为不买也没地方买了，而且没有时间。如果每天的全部都在这里消费，一个月下来没有2000是搞不定的。商场外面和地下可以在购物满一定额度停车两小时，人在任何时候都很多。
"
559,18,2,2,1,1,"服务态度超级无敌差、
问几句就好似唔系好耐烦甘啦、
之前去果度做过两日。
D主管仲衰，窜到咩甘、
好唔中意喱间万家、差到死
"
591,18,4,2,2,3,"超市大而齐全，相比百佳价钱稍贵一点，但货品都算上乘。超市偶尔会有特价品摆在醒目位置，但多少会有些暇疵。超市服务员很热情的推销，总想把你的钱都掏出来。
"
592,18,4,3,3,3,"经常有这儿的礼品卡 所以上学时候每周回来就会去这儿大采购 
基本都只在1 2楼活动 该有都有了 价格合理 
话说他家PIZZA油太多了！！！
"
593,18,4,3,2,3,"觉得哩间店好，因为货品比较齐全，由一楼去到四楼你想要噶基本上都有啦，而且比较干净。不过就价钱唔多公道，同样噶嘢，系所有超市来讲，唔多唔少都要贵DD，价钱标的奇怪，8.98元，既系点啊？
"
594,18,4,4,4,4,"因为当时在天河公园附近实习，和同学就一起进去了华润万家溜达溜达，只逛了卖吃的和用的，买了些熟食，味道一般，在外面的凳子找位置也艰难，因为看上去位置不太干净，来来回回太多人。
"
595,18,3,3,3,3,"万家的服务还是蛮好的，服务员会很热情的向你推销商品，商品摆放都很合理，找东西比较方便，经常在一楼的菜品部买菜肉，进门就是，很方便。
"
596,18,2,3,2,1,"我昨天在广州华润万家天河公园店买了一个电饭煲，发现煮汤的时候，我用勺子去拌，竟然触电。怀疑是质量问题。于是到华润4楼家电服务处退货。谁知，一上到，等了很久都没有来处理，后来了几个人，听了我说了情况就一口咬定质量没有问题，那个高个子男的说电饭煲一般只用来煮饭的，不能用来煲汤。有触电是正常的，（难道电饭煲不能用来煲汤？哪怕是一个普通的电饭煲），最重要的是他们的态度都非常非常差，跟服务两字一点不沾边。在争吵中，那个高个子男的终于插上电，随便用手一试，就说质量没有问题。就说不能换也不能退。就走了。态度不能令人接受。以后都不会再到那里买东西了，还要把他们投诉到12315。
"
597,18,3,3,3,3,"地方挺大的，一到四楼都是超市。这里比吉之岛的东西便宜点，但没百佳、好又多的便宜。但是偶然“捡到”一张购物卡，就会疯狂来扫货。
"
600,18,4,3,4,4,"很多货物都好贵，经常去买点衣服鞋子和肉菜水果，真的好好！！！！！！！！…！！！！！！！！！！！！！！
"
406,18,3,2,3,2,"这里的附近的交通挺方便的，而且这里的商品种类也很齐全的，每次过来都要排队买单呢，呜呜，这里的人气还真的挺旺的。
"
151,19,3,3,2,2,"如果我公司不是在它楼上有个办公室，我还真得不知道这个照明中心。
虽然，它是在2004年高调地开业，环境比较好，但是人气一般般。
卖得灯具和其他灯具市场没有太大区别，所以，我要买灯具只会考虑去大南路、美居中心、广客隆、羊城装饰材料灯饰城，实在买不到满意的，才会考虑南天。
"
200,19,3,3,3,3,"我之所以知道呢间照明中心都系一次系果度等人，平时真系睇吾到有咩也人会去果度行或睇，不过一眼望入去地方吾会话特别大，但里面都摆满各式各样的灯饰，睇起身都几高档下架
"
276,19,4,2,3,2,"这里的位置个人觉得挑选的不错，周六日的时候人流还是挺多的，去过一次，感觉这里的灯饰不够突出，档次挺高，价钱也比较贵。
"
602,20,4,3,4,2,"在这里买了家里的几大件：电视柜、沙发、床，之前在市内的好几个家具店看过，最后就在这里买了，可以说这里的款式多，价格相宜。
相对不满意的是一张上下床的安装，有一条木上有裂纹，和店家交涉之后答应给我们换，也拖了几个星期才帮我们装好。
"
604,20,3,2,2,2,"我觉得距比较特别嘅地方就系距特价嘅比较多，而且5系呃人个d，系真系便宜好多个种，而且好厚道，5系卖处理拼所以特价，而系厂家特价
"
301,20,3,3,2,3,"现在住的房子中的好几个大件都来自于这里，包括餐桌餐登、电视柜、酒柜以及茶几。这里的消费水平在广州的家具卖场里绝对是偏低的，不过质量确实也不太好。通过这五年的使用，电视柜和酒柜就出了不少质量问题。
"
177,20,3,3,2,3,"前几个星期去个度买左D家私，电视柜啦，床啦，柜啦==，虽然个日有折扣，但系都使左1W+，价钱都5便噶！
如果无记错，个卖场有4楼噶，每一层既主打都5同，分开功能区感，所以如果你要买办公家私，就系一楼体，如此类推。我觉得感样分几好啊，起码赶时间既人可以直接去自己想体既家私。
好多时候金海马都有降价促销活动，而且都有类似秒杀啊，买家私送礼品之类既活动。我个日去，都好多人参加活动噶！气氛都几热烈下！
"
